serial,ref_file,inp_file,mask_file,psnr,ssim,lpips,masked_psnr,masked_ssim,niqe,brisque,piqe,norm_psnr,norm_ssim,norm_lpips,norm_masked_psnr,norm_masked_ssim,norm_niqe,norm_brisque,norm_piqe,combined_metric
0037,0037_sunset.jpg,0037_sunset_car_inpainted.jpg,0037_mask_car.png,47.18,0.9914,0.0038,39.81,0.9832,28.1922,93.112,79.6948,0.9507094846900672,0.9942816297355253,0.9754601226993864,0.8211495535714286,0.9881193124368047,0.2700447418726787,0.0684561580961288,0.1698231922582469,0.5840902474249958
0038,0038_sunset.jpg,0038_sunset_book_inpainted.jpg,0038_mask_book.png,47.84,0.9918,0.0027,41.27,0.9832,23.8035,96.7192,68.4467,0.9753547423450337,0.997140814867763,0.9923312883435583,0.8618861607142858,0.9881193124368047,0.3993131135807343,0.0302107884767694,0.3737767518943685,0.592965369111271
0039,0039_sunset.jpg,0039_sunset_ronaldo_inpainted.jpg,0039_mask_ronaldo.png,47.62,0.9913,0.0032,39.37,0.9732,37.3603,97.6033,83.6574,0.9671396564600447,0.993566833452466,0.9846625766871165,0.8088727678571428,0.9754802831142567,0.0,0.02083711047708108,0.09797226850987209,0.5890738133199254
0040,0040_sunset.jpg,0040_sunset_mug_inpainted.jpg,0040_mask_mug.png,47.73,0.9919,0.0027,40.04,0.9818,31.6342,96.5917,81.0192,0.9712471994025391,0.9978556111508222,0.9923312883435583,0.8275669642857143,0.9863498483316481,0.1686612489433084,0.031562608344386456,0.14580881699646234,0.5922868197793839
0041,0041_street.jpg,0041_street_bench_inpainted.jpg,0041_mask_bench.png,23.58,0.8885,0.0575,14.02,0.5712,3.41,18.139,33.9103,0.06945481702763254,0.2587562544674768,0.15184049079754597,0.10156249999999997,0.4673913043478261,1.0,0.863358047781266,1.0,0.09601031245853105
0042,0042_street.jpg,0042_street_tree_inpainted.jpg,0042_mask_tree.png,26.43,0.9279,0.0347,13.68,0.4828,3.4264,17.5403,35.1792,0.17587752053771474,0.5403859899928519,0.5015337423312883,0.09207589285714284,0.3556622851365015,0.9995169409401391,0.8697057697792452,0.9769919655922089,0.243559450572371
0043,0043_street.jpg,0043_street_giraffe_inpainted.jpg,0043_mask_giraffe.png,29.28,0.9201,0.0334,19.86,0.6734,3.6314,17.9927,34.5309,0.2823002240477969,0.48463187991422496,0.5214723926380368,0.26450892857142855,0.5965621840242669,0.9934787026918762,0.8649091948136768,0.9887471147029118,0.25768089932001176
0044,0044_street.jpg,0044_street_plane_inpainted.jpg,0044_mask_plane.png,31.11,0.9402,0.019,22.27,0.6121,3.7262,18.3769,34.7952,0.35063480209111275,0.6283059328091499,0.7423312883435582,0.33175223214285715,0.5190849342770475,0.9906863856873137,0.8608357109459239,0.9839547563657858,0.34425440464876417
0045,0045_street.jpg,0045_street_car_inpainted.jpg,0045_mask_car.png,29.7,0.9059,0.0367,21.75,0.4271,3.4735,14.9089,34.6722,0.29798356982823004,0.38313080771980046,0.47085889570552136,0.3172433035714286,0.285262891809909,0.9981296188840747,0.8976052113451085,0.9861850252854473,0.23039465465071035
0046,0046_street.jpg,0046_street_book_inpainted.jpg,0046_mask_book.png,26.02,0.9263,0.0327,13.71,0.5504,3.6262,18.7251,35.1758,0.1605675877520538,0.5289492494639032,0.5322085889570551,0.09291294642857144,0.44110212335692617,0.9936318677596371,0.8571439173937337,0.9770536153021833,0.24434508523460244
0047,0047_street.jpg,0047_street_ronaldo_inpainted.jpg,0047_mask_ronaldo.png,27.02,0.8944,0.0449,17.46,0.4234,3.5589,18.1931,34.4927,0.1979088872292756,0.30092923516797726,0.34509202453987725,0.19754464285714288,0.2805864509605662,0.9956141771943106,0.8627844520570457,0.9894397673267417,0.168786029387426
0048,0048_street.jpg,0048_street_mug_inpainted.jpg,0048_mask_mug.png,28.88,0.8833,0.0502,21.47,0.3703,3.623,16.1998,34.4406,0.26736370425690814,0.22158684774839188,0.26380368098159507,0.30943080357142855,0.21347320525783622,0.9937261231859514,0.8839184327795644,0.9903844584707607,0.150550846597379
0049,0049_tabletop.jpg,0049_tabletop_bench_inpainted.jpg,0049_mask_bench.png,36.02,0.9725,0.0183,33.68,0.9641,4.4109,51.9465,57.1721,0.5339805825242719,0.8591851322373129,0.7530674846625767,0.6501116071428571,0.963978766430738,0.9705186699381156,0.5049137326874286,0.5782108166229376,0.42924663988483225
0050,0050_tabletop.jpg,0050_tabletop_tree_inpainted.jpg,0050_mask_tree.png,40.07,0.971,0.0088,31.7,0.8524,4.4117,53.0966,56.8856,0.6852128454070202,0.8484631879914225,0.8987730061349692,0.5948660714285715,0.8228008088978767,0.9704951060815369,0.4927197873560842,0.5834057113016611,0.48648980790668245
0051,0051_tabletop.jpg,0051_tabletop_giraffe_inpainted.jpg,0051_mask_giraffe.png,39.78,0.968,0.0157,32.75,0.8888,4.4569,52.2664,57.4345,0.6743838685586259,0.8270192994996426,0.7929447852760736,0.6241629464285714,0.8688068756319515,0.9691637481848469,0.5015219901333053,0.5734529095943267,0.4588695906668684
0052,0052_tabletop.jpg,0052_tabletop_plane_inpainted.jpg,0052_mask_plane.png,41.08,0.9767,0.0061,45.86,0.9912,4.4106,52.9149,57.0838,0.7229275578790142,0.8892065761258044,0.9401840490797545,0.9899553571428572,0.9982305358948432,0.9705275063843324,0.49464626319879806,0.5798118958555076,0.5104636366169146
0053,0053_tabletop.jpg,0053_tabletop_car_inpainted.jpg,0053_mask_car.png,38.1,0.975,0.0083,28.36,0.9593,4.4066,52.7477,57.0482,0.6116504854368933,0.8770550393137957,0.9064417177914109,0.5016741071428571,0.957912032355915,0.9706453256672255,0.49641900266441047,0.5804574045834745,0.47902944850842
0054,0054_tabletop.jpg,0054_tabletop_book_inpainted.jpg,0054_mask_book.png,41.0,0.9766,0.0062,44.16,0.9898,4.3904,52.8214,57.0838,0.7199402539208365,0.8884917798427452,0.9386503067484662,0.9425223214285714,0.9964610717896866,0.9711224937629418,0.495637597768384,0.5798118958555076,0.5094164681024096
0055,0055_tabletop.jpg,0055_tabletop_ronaldo_inpainted.jpg,0055_mask_ronaldo.png,40.62,0.974,0.007,36.9,0.9484,4.3663,53.2203,57.5133,0.7057505601194921,0.8699070764832023,0.9263803680981594,0.7399553571428571,0.9441354903943376,0.9718323549423716,0.4914082570217765,0.5720240869043323,0.5004076009401707
0056,0056_tabletop.jpg,0056_tabletop_mug_inpainted.jpg,0056_mask_mug.png,40.96,0.9765,0.0062,42.54,0.9888,4.3612,53.0029,57.0834,0.7184466019417476,0.8877769835596859,0.9386503067484662,0.8973214285714286,0.9951971688574317,0.9719825745280601,0.49371324242742326,0.5798191487625634,0.50897477844998
0057,0057_playground.jpg,0057_playground_bench_inpainted.jpg,0057_mask_bench.png,21.95,0.8914,0.0539,11.45,0.4355,4.9484,48.6701,50.2418,0.008588498879761031,0.2794853466761974,0.20705521472392632,0.029854910714285674,0.29587967644084934,0.9546867037993775,0.5396517924071195,0.7038728710451257,0.09902581205597696
0058,0058_playground.jpg,0058_playground_tree_inpainted.jpg,0058_mask_tree.png,24.33,0.9307,0.0321,11.35,0.5059,5.043,49.8127,50.2663,0.0974607916355489,0.5604002859185133,0.5414110429447853,0.027064732142857113,0.38485844287158744,0.9519002777589596,0.5275373658915172,0.7034286304879573,0.23985442409976948
0059,0059_playground.jpg,0059_playground_giraffe_inpainted.jpg,0059_mask_giraffe.png,23.7,0.9194,0.0338,11.95,0.6228,4.8697,49.8235,49.6662,0.07393577296489919,0.4796283059328094,0.5153374233128835,0.043805803571428534,0.532608695652174,0.9570047981902958,0.5274228587968485,0.7143098042984353,0.2137803004421184
