serial,ref_file,inp_file,mask_file,psnr,ssim,lpips,masked_psnr,masked_ssim,niqe,brisque,piqe,norm_psnr,norm_ssim,norm_lpips,norm_masked_psnr,norm_masked_ssim,norm_niqe,norm_brisque,norm_piqe,combined_metric
0035,0035_street.jpg,inpainted_result_0035.png,0035_mask_giraffe.png,10.28,0.2081,0.714,7.59,0.2682,4.2289,36.9499,41.1881,0.11141469338190647,0.07610493973056016,0.19961503623188406,0.0438344033650653,0.22615140285865534,0.945135455048779,0.6061906046060083,0.6032844975858425,0.07742693386887013
0036,0036_street.jpg,inpainted_result_0036.png,0036_mask_plane.png,10.26,0.2094,0.7133,12.2,0.3712,4.2616,40.3107,41.7994,0.11080752884031572,0.07764121956984164,0.2004076086956521,0.14589329200796985,0.3352038115404976,0.9435747150575612,0.5699379752979883,0.5906169053194356,0.0777712714211619
0037,0037_street.jpg,inpainted_result_0037.png,0037_mask_car.png,10.26,0.2091,0.7134,12.76,0.2956,4.273,39.2843,41.5281,0.11080752884031572,0.07728669345308439,0.20029438405797095,0.1582909010405136,0.25516146109052407,0.9430306038679623,0.5810096542797044,0.5962388876225211,0.07767772127027421
0038,0038_street.jpg,inpainted_result_0038.png,0038_mask_book.png,10.27,0.2093,0.7136,10.62,0.3131,4.2634,40.9724,41.2556,0.11111111111111109,0.07752304419758924,0.20006793478260868,0.11091432366615007,0.2736897829539439,0.9434888027644667,0.5628002804595221,0.6018857367843007,0.07774041801826179
0039,0039_street.jpg,inpainted_result_0039.png,0039_mask_ronaldo.png,10.27,0.2094,0.7148,15.03,0.2339,4.3144,39.1066,42.0683,0.11111111111111109,0.07764121956984164,0.19870923913043478,0.20854549479743187,0.18983589200635256,0.9410546211267875,0.5829264872444851,0.5850446567337381,0.0774923139622775
0040,0040_street.jpg,inpainted_result_0040.png,0040_mask_mug.png,10.27,0.2089,0.711,9.76,0.3285,4.1917,40.5561,42.1781,0.11111111111111109,0.07705034270857954,0.20301177536231887,0.09187513836617223,0.28999470619375334,0.9469109757727333,0.5672908688851734,0.5827693391632303,0.0782346458364019
0041,0041_tabletop.jpg,inpainted_result_0041.png,0041_mask_bench.png,39.55,0.9899,0.0071,37.57,0.9899,4.2912,39.181,39.1054,1.0,1.0,1.0,0.7075492583573167,0.9902593965060879,0.9421619351266729,0.5821239415349766,0.6464430030876349,0.6
0042,0042_tabletop.jpg,inpainted_result_0042.png,0042_mask_tree.png,33.79,0.9883,0.0179,29.69,0.9842,4.3547,38.0807,38.4097,0.825136612021858,0.9981091940439611,0.9877717391304347,0.5330971883993801,0.9842244573848596,0.9391311403425036,0.5939927727738525,0.6608595644155252,0.5622035090392508
0043,0043_tabletop.jpg,inpainted_result_0043.png,0043_mask_giraffe.png,8.68,0.3446,0.7298,6.84,0.1561,5.1529,47.1691,45.7362,0.0628415300546448,0.23741432285511702,0.18172554347826084,0.027230462696479954,0.10746426680783482,0.901033811260238,0.4959570681193032,0.509037030897072,0.09639627927760452
0044,0044_tabletop.jpg,inpainted_result_0044.png,0044_mask_plane.png,8.83,0.3338,0.7423,5.61,0.0696,5.2793,53.0465,49.0785,0.06739526411657559,0.22465138265185533,0.16757246376811596,0.0,0.015881418740074104,0.8950008591229309,0.43255811444905884,0.4397766127193982,0.09192382210730939
0045,0045_tabletop.jpg,inpainted_result_0045.png,0045_mask_car.png,8.84,0.4787,0.6312,8.09,0.5172,4.6466,1.3902,36.1485,0.06769884638737096,0.3958874970456157,0.29336503623188404,0.054903697144122195,0.48978295394388566,0.9251990301456691,0.9897696995847041,0.7077170151480615,0.15139027593297413
0046,0046_tabletop.jpg,inpainted_result_0046.png,0046_mask_book.png,8.9,0.3372,0.7366,9.84,0.3688,4.7353,51.0342,47.2785,0.0695203400121433,0.22866934530843772,0.17402626811594196,0.09364622537082133,0.3326627845420858,0.9209654632581761,0.4542646027722345,0.4770769007605114,0.09444319068730458
0047,0047_tabletop.jpg,inpainted_result_0047.png,0047_mask_ronaldo.png,8.84,0.3379,0.7332,8.12,0.1531,5.1672,50.4902,49.1928,0.06769884638737096,0.22949657291420464,0.17787590579710147,0.05556785477086559,0.10428798305982001,0.9003512858206533,0.46013267892778165,0.43740804442878756,0.09501426501973542
