serial,ref_file,inp_file,mask_file,psnr,ssim,lpips,masked_psnr,masked_ssim,niqe,brisque,piqe,norm_psnr,norm_ssim,norm_lpips,norm_masked_psnr,norm_masked_ssim,norm_niqe,norm_brisque,norm_piqe,combined_metric
0043,0043_street.jpg,0043_street_giraffe_inpainted.jpg,0043_mask_giraffe.png,26.96,0.9306,0.023,17.05,0.6061,3.6617,13.9339,35.1851,0.22445207288090838,0.5569864777849326,0.7597061909758657,0.17002369668246448,0.3751806068389789,1.0,0.8535507046145344,0.7554221665703923,0.3082289483283413
0044,0044_street.jpg,0044_street_plane_inpainted.jpg,0044_mask_plane.png,36.22,0.9673,0.0073,22.91,0.5143,3.8581,14.4071,35.1783,0.46897280168999206,0.7933032839665171,0.9244491080797482,0.34360189573459715,0.22780542623213995,0.9906077691538863,0.8485409593259923,0.7555441541061364,0.43734503874725145
0045,0045_street.jpg,0045_street_car_inpainted.jpg,0045_mask_car.png,32.6,0.923,0.0209,23.5,0.5076,3.7023,14.9647,33.144,0.37338262476894646,0.5080489375402453,0.7817418677859391,0.36107819905213273,0.21704928559961478,0.998058428857677,0.8426376753596121,0.7920381605714758,0.3326346860190261
0046,0046_street.jpg,0046_street_book_inpainted.jpg,0046_mask_book.png,24.11,0.948,0.036,12.96,0.4801,3.8494,16.0034,35.4101,0.14919461315025084,0.6690276883451384,0.6232948583420777,0.0488744075829384,0.17290094718253335,0.9910238201129554,0.8316410091905323,0.7513858142847405,0.28830343196749336
0047,0047_street.jpg,0047_street_ronaldo_inpainted.jpg,0047_mask_ronaldo.png,25.83,0.9117,0.0303,17.12,0.4851,3.8658,15.072,33.5839,0.19461315025085815,0.4352865421764327,0.6831059811122769,0.1720971563981043,0.18092791780382078,0.9902395401441353,0.841501695500228,0.7841466433694393,0.2626011347079135
0048,0048_street.jpg,0048_street_mug_inpainted.jpg,0048_mask_mug.png,28.96,0.8952,0.0306,21.12,0.4751,3.76,13.2645,33.9843,0.27726432532347506,0.3290405666452031,0.6799580272822665,0.2905805687203792,0.1648739765612458,0.9952991023820114,0.8606376097205151,0.7769637302353284,0.25725258385018895
0049,0049_tabletop.jpg,0049_tabletop_bench_inpainted.jpg,0049_mask_bench.png,49.93,0.9967,0.0018,41.87,0.9859,4.204,38.9485,42.6414,0.8310007921837866,0.982614294913072,0.9821615949632739,0.90521327014218,0.9849092952319793,0.9740661568846869,0.5887223561471543,0.6216610396925915,0.5591553364120265
0050,0050_tabletop.jpg,0050_tabletop_tree_inpainted.jpg,0050_mask_tree.png,44.65,0.9893,0.0063,32.93,0.8738,4.3321,41.3974,41.1868,0.6915764457354105,0.9349645846748229,0.9349422875131165,0.6404028436018957,0.8049446139027132,0.9679401651770129,0.5627959714533449,0.6477556087357428,0.51229666358467
0051,0051_tabletop.jpg,0051_tabletop_giraffe_inpainted.jpg,0051_mask_giraffe.png,41.72,0.9822,0.0164,32.38,0.8927,4.1373,40.2538,38.9594,0.6142064959070505,0.8892466194462332,0.8289611752360966,0.624111374407583,0.83528656285118,0.9772558809042174,0.5749032087990268,0.6877137024293459,0.466482858117876
0052,0052_tabletop.jpg,0052_tabletop_plane_inpainted.jpg,0052_mask_plane.png,53.64,0.9991,0.0001,42.59,0.9911,4.2402,40.4571,41.158,0.9289675204647478,0.9980682549903415,1.0,0.9265402843601896,0.9932573446781185,0.9723350023193644,0.5727508816283577,0.6482722618283061,0.5854071550910178
0053,0053_tabletop.jpg,0053_tabletop_car_inpainted.jpg,0053_mask_car.png,39.36,0.9957,0.0037,29.18,0.9618,4.3444,40.9014,42.0153,0.5518880380248218,0.9761751448808762,0.9622245540398742,0.529324644549763,0.9462192968373735,0.9673519552003979,0.5680470992283171,0.6328928626527983,0.4980575473891145
0054,0054_tabletop.jpg,0054_tabletop_book_inpainted.jpg,0054_mask_book.png,54.26,0.9987,0.0001,44.81,0.9915,4.2542,40.0474,42.8113,0.9453393187219434,0.9954925949774635,1.0,0.9922985781990522,0.9938995023278214,0.9716654950289083,0.5770883555182894,0.618613145233337,0.5881663827398814
0055,0055_tabletop.jpg,0055_tabletop_ronaldo_inpainted.jpg,0055_mask_ronaldo.png,45.55,0.992,0.0057,35.52,0.941,4.3013,40.0317,41.9626,0.7153419593345656,0.9523502897617517,0.9412381951731376,0.7171208530805688,0.9128270990528174,0.9694130812160164,0.5772545706514891,0.6338382660548154,0.521786088853891
0056,0056_tabletop.jpg,0056_tabletop_mug_inpainted.jpg,0056_mask_mug.png,48.36,0.9971,0.0008,38.42,0.9772,4.3395,39.9274,41.5372,0.7895431740163719,0.98518995492595,0.9926547743966423,0.803021327014218,0.9709423663509391,0.9675862827520575,0.5783587896573956,0.6414696627762211,0.5534775806677927
0057,0057_playground.jpg,0057_playground_bench_inpainted.jpg,0057_mask_bench.png,18.46,0.8441,0.0954,11.31,0.3724,5.5064,59.1447,55.2349,0.0,0.0,0.0,0.0,0.0,0.9117828500925355,0.3749061731453514,0.3957419174287897,0.0
0058,0058_playground.jpg,0058_playground_tree_inpainted.jpg,0058_mask_tree.png,22.97,0.9419,0.0354,12.19,0.4689,5.6537,55.2759,53.0759,0.1190916292579878,0.6297488731487444,0.6295907660020986,0.026066350710900445,0.1549205329908492,0.9047386769579501,0.4158649697901348,0.4344729600275549,0.27568625368176614
0059,0059_playground.jpg,0059_playground_giraffe_inpainted.jpg,0059_mask_giraffe.png,23.35,0.9277,0.0396,13.86,0.5885,5.3719,52.8283,52.326,0.12912595722207554,0.5383129426915648,0.5855194123819517,0.0755331753554502,0.3469256702520469,0.9182149022758466,0.44177759144743733,0.44792567371204484,0.2505916624591184
0060,0060_playground.jpg,0060_playground_plane_inpainted.jpg,0060_mask_plane.png,27.85,0.9773,0.0196,15.99,0.7364,5.5705,54.2532,52.0544,0.24795352521785058,0.8576947842884739,0.795383001049318,0.1386255924170616,0.5843634612297319,0.9087174631412326,0.4266922447406673,0.4527979994044138,0.3802062621111285
0061,0061_playground.jpg,0061_playground_car_inpainted.jpg,0061_mask_car.png,24.74,0.9377,0.0306,13.84,0.3938,5.5305,54.2297,52.0336,0.1658304726696593,0.6027044430135223,0.6799580272822665,0.07494075829383885,0.03435543425911057,0.9106303411139645,0.4269410380929089,0.45317113774904294,0.28969858859308967
0062,0062_playground.jpg,0062_playground_book_inpainted.jpg,0062_mask_book.png,24.75,0.9325,0.0398,14.85,0.4986,5.35,56.0198,52.3434,0.16609453393187218,0.5692208628461045,0.583420776495278,0.10485781990521326,0.20260073848129712,0.9192622029659172,0.4079893368227924,0.44761352913528774,0.26374723465465094
